lab,subid,order,trial_type,stimulus,trial_num,looking_time_s,trial_error,trial_error_type,looking_time_diff,total_center,enabled_diff
Mushimiyimana - Rwanda,MBG-20,1,ADS,ads3,5,10.913,NA,NA,23.898,10.913,18
Mushimiyimana - Rwanda,MBG-20,1,IDS,ids3,6,7.541,NA,NA,13.116,7.541,11.143
Mushimiyimana - Rwanda,MBG-20,1,IDS,ids4,7,12.588,NA,NA,20.533,12.588,17.136
Mushimiyimana - Rwanda,MBG-20,1,ADS,ads4,8,5.052,NA,NA,15.542,5.052,9.466
Mushimiyimana - Rwanda,MBG-20,1,ADS,ads5,9,1.125,NA,NA,5.109,1.125,3.456
Mushimiyimana - Rwanda,MBG-20,1,IDS,ids5,10,1.237,NA,NA,8.15,1.237,4.997
Mushimiyimana - Rwanda,MBG-20,1,ADS,ads6,11,1.371,NA,NA,6.946,1.371,3.714
Mushimiyimana - Rwanda,MBG-20,1,IDS,ids6,12,2.56,NA,NA,12.403,2.56,10.349
Mushimiyimana - Rwanda,MBG-20,1,IDS,ids7,13,3.971,NA,NA,9.595,3.971,8.325
Mushimiyimana - Rwanda,MBG-20,1,ADS,ads7,14,16.747,NA,NA,26.706,16.747,18
Mushimiyimana - Rwanda,MBG-20,1,ADS,ads8,15,2.641,NA,NA,6.404,2.641,4.951
Mushimiyimana - Rwanda,MBG-20,1,IDS,ids8,16,5.724,NA,NA,14.578,5.724,11.357
Mushimiyimana - Rwanda,MBG-21,1,IDS,ids1,1,14.614,NA,NA,19.219,14.614,18.001
Mushimiyimana - Rwanda,MBG-21,1,ADS,ads1,2,3.404,NA,NA,11.073,3.404,7.997
Mushimiyimana - Rwanda,MBG-21,1,IDS,ids2,3,8.48,NA,NA,28.029,8.48,12.058
Mushimiyimana - Rwanda,MBG-21,1,ADS,ads2,4,5.968,NA,NA,12.758,5.968,9.8
Mushimiyimana - Rwanda,MBG-21,1,ADS,ads3,5,3.405,NA,NA,8.714,3.405,6.404
Mushimiyimana - Rwanda,MBG-21,1,IDS,ids3,6,6.772,NA,NA,14.39,6.772,9.523
Mushimiyimana - Rwanda,MBG-21,1,IDS,ids4,7,4.189,NA,NA,20.414,4.189,6.935
Mushimiyimana - Rwanda,MBG-21,1,ADS,ads4,8,7.219,NA,NA,20.595,7.219,12.639
Mushimiyimana - Rwanda,MBG-21,1,ADS,ads5,9,10.222,NA,NA,25.042,10.222,18
Mushimiyimana - Rwanda,MBG-21,1,IDS,ids5,10,7.659,NA,NA,19.532,7.659,14.791
Mushimiyimana - Rwanda,MBG-21,1,ADS,ads6,11,3.099,NA,NA,13.184,3.099,6.631
Mushimiyimana - Rwanda,MBG-21,1,IDS,ids6,12,2.297,NA,NA,11.63,2.297,8.198
Mushimiyimana - Rwanda,MBG-21,1,IDS,ids7,13,2.468,NA,NA,10.081,2.468,7.938
Mushimiyimana - Rwanda,MBG-21,1,ADS,ads7,14,2.755,NA,NA,11.77,2.755,7.352
Mushimiyimana - Rwanda,MBG-21,1,ADS,ads8,15,2.042,NA,NA,7.472,2.042,5.632
Mushimiyimana - Rwanda,MBG-21,1,IDS,ids8,16,8.227,NA,NA,19.106,8.227,16.97
Mushimiyimana - Rwanda,MBG-23,4,ADS,ads5,1,13.739,NA,NA,20.023,13.739,17.999
Mushimiyimana - Rwanda,MBG-23,4,IDS,ids5,2,14.256,NA,NA,19.569,14.256,18.001
Mushimiyimana - Rwanda,MBG-23,4,IDS,ids7,3,9.844,NA,NA,18.348,9.844,17.362
Mushimiyimana - Rwanda,MBG-23,4,ADS,ads7,4,14.848,NA,NA,19.02,14.848,17.999
Mushimiyimana - Rwanda,MBG-23,4,IDS,ids1,5,11.822,NA,NA,19.007,11.822,17.995
Mushimiyimana - Rwanda,MBG-23,4,ADS,ads1,6,1.843,NA,NA,6.743,1.843,5.799
Mushimiyimana - Rwanda,MBG-23,4,IDS,ids3,7,12.355,NA,NA,19.53,12.355,18.001
Mushimiyimana - Rwanda,MBG-23,4,ADS,ads3,8,10.927,NA,NA,20.892,10.927,17.999
Mushimiyimana - Rwanda,MBG-23,4,IDS,ids2,9,12.753,NA,NA,19.096,12.753,18.001
Mushimiyimana - Rwanda,MBG-23,4,ADS,ads2,10,10.599,NA,NA,19.386,10.599,18.001
Mushimiyimana - Rwanda,MBG-23,4,ADS,ads4,11,12.122,NA,NA,18.49,12.122,17.992
Mushimiyimana - Rwanda,MBG-23,4,IDS,ids4,12,11.212,NA,NA,19.199,11.212,17.999
Mushimiyimana - Rwanda,MBG-23,4,ADS,ads6,13,0.988,NA,NA,4.969,0.988,3.649
Mushimiyimana - Rwanda,MBG-23,4,IDS,ids6,14,0.549,NA,NA,6.456,0.549,2.918
Mushimiyimana - Rwanda,MBG-23,4,ADS,ads8,15,4.895,NA,NA,17.654,4.895,10.426
Mushimiyimana - Rwanda,MBG-23,4,IDS,ids8,16,0.958,NA,NA,5.108,0.958,3.292
Mushimiyimana - Rwanda,MBG-24,1,IDS,ids1,1,13.914,NA,NA,19.527,13.914,17.999
Mushimiyimana - Rwanda,MBG-24,1,ADS,ads1,2,5.748,NA,NA,10.044,5.748,8.871
Mushimiyimana - Rwanda,MBG-24,1,IDS,ids2,3,5.502,NA,NA,11.995,5.502,10.464
Mushimiyimana - Rwanda,MBG-24,1,ADS,ads2,4,9.523,NA,NA,17.325,9.523,14.788
Mushimiyimana - Rwanda,MBG-24,1,ADS,ads3,5,2.179,NA,NA,6.139,2.179,4.985
Mushimiyimana - Rwanda,MBG-24,1,IDS,ids3,6,5.54,NA,NA,12.825,5.54,9.921
